id	trait	trait.type	method	ancestry_distribution	trait.efo	publication.doi	publication.firstauthor	publication.journal	publication.date	variants	samples	url.weights	url.details	repository	original_build
ExPRSweb_CRP_prot-a-670_LASSOSUM_UKB_20211120	CRP	Quantitative	"LASSOSUM;s = 0.2,l = 0.078"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	370520	3301	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CRP_prot-a-670_LASSOSUM_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CRP_prot-a-670_PT_UKB_20211120	CRP	Quantitative	"PT;P <= 3.2e-09"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	5	3301	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CRP_prot-a-670_PT_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CRP_prot-a-670_PLINK_UKB_20211120	CRP	Quantitative	"PLINK;P <= 3.2e-09"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	5	3301	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CRP_prot-a-670_PLINK_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CRP_prot-a-670_DBSLMM_UKB_20211120	CRP	Quantitative	"DBSLMM;default"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	444899	3301	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CRP_prot-a-670_DBSLMM_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CRP_prot-a-670_PRSCS_UKB_20211120	CRP	Quantitative	"PRSCS;auto"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	1114754	3301	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CRP_prot-a-670_PRSCS_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_30720-irnt_LASSOSUM_MGI_20211120	Cystatin C	Quantitative	"LASSOSUM;s = 0.9,l = 0.0055"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	879560	344264	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_30720-irnt_LASSOSUM_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_30720-irnt_PT_MGI_20211120	Cystatin C	Quantitative	"PT;P <= 4e-15"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	346	344264	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_30720-irnt_PT_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_30720-irnt_PLINK_MGI_20211120	Cystatin C	Quantitative	"PLINK;P <= 1.6e-102"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	415	344264	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_30720-irnt_PLINK_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_30720-irnt_DBSLMM_MGI_20211120	Cystatin C	Quantitative	"DBSLMM;default"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	7451904	344264	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_30720-irnt_DBSLMM_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_30720-irnt_PRSCS_MGI_20211120	Cystatin C	Quantitative	"PRSCS;auto"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	1113831	344264	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_30720-irnt_PRSCS_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_30720-raw_LASSOSUM_MGI_20211120	Cystatin C	Quantitative	"LASSOSUM;s = 0.9,l = 0.0043"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	735756	344264	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_30720-raw_LASSOSUM_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_30720-raw_PT_MGI_20211120	Cystatin C	Quantitative	"PT;P <= 1e-06"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	931	344264	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_30720-raw_PT_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_30720-raw_PLINK_MGI_20211120	Cystatin C	Quantitative	"PLINK;P <= 1e-06"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	1057	344264	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_30720-raw_PLINK_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_30720-raw_DBSLMM_MGI_20211120	Cystatin C	Quantitative	"DBSLMM;default"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	7451726	344264	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_30720-raw_DBSLMM_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_30720-raw_PRSCS_MGI_20211120	Cystatin C	Quantitative	"PRSCS;auto"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	1113831	344264	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_30720-raw_PRSCS_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_LASSOSUM_MGI_20211120	Cystatin C	Quantitative	"LASSOSUM;s = 0.2,l = 0.0089"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	162595	110527	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_LASSOSUM_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_PT_MGI_20211120	Cystatin C	Quantitative	"PT;P <= 1e-05"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	48	110527	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_PT_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_PLINK_MGI_20211120	Cystatin C	Quantitative	"PLINK;P <= 1e-05"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	49	110527	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_PLINK_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_DBSLMM_MGI_20211120	Cystatin C	Quantitative	"DBSLMM;default"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	88980	110527	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_DBSLMM_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_PRSCS_MGI_20211120	Cystatin C	Quantitative	"PRSCS;auto"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	1114109	110527	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_PRSCS_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_LASSOSUM_UKB_20211120	Cystatin C	Quantitative	"LASSOSUM;s = 0.9,l = 0.0089"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	174315	110527	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_LASSOSUM_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_PT_UKB_20211120	Cystatin C	Quantitative	"PT;P <= 2e-08"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	15	110527	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_PT_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_PLINK_UKB_20211120	Cystatin C	Quantitative	"PLINK;P <= 2e-08"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	15	110527	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_PLINK_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_DBSLMM_UKB_20211120	Cystatin C	Quantitative	"DBSLMM;default"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	11672	110527	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_DBSLMM_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_PRSCS_UKB_20211120	Cystatin C	Quantitative	"PRSCS;auto"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	1114999	110527	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_CKDGen-1000Genomes-DiscoveryMeta-eGFRcys_PRSCS_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-EA_LASSOSUM_MGI_20211120	Cystatin C	Quantitative	"LASSOSUM;s = 0.9,l = 0.001"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	1954	32861	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-EA_LASSOSUM_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-EA_PT_MGI_20211120	Cystatin C	Quantitative	"PT;P <= 5e-04"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	42	32861	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-EA_PT_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-EA_PLINK_MGI_20211120	Cystatin C	Quantitative	"PLINK;P <= 5e-04"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	87	32861	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-EA_PLINK_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-EA_DBSLMM_MGI_20211120	Cystatin C	Quantitative	"DBSLMM;default"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	7372	32861	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-EA_DBSLMM_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-EA_PRSCS_MGI_20211120	Cystatin C	Quantitative	"PRSCS;auto"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	16681	32861	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-EA_PRSCS_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-EA_LASSOSUM_UKB_20211120	Cystatin C	Quantitative	"LASSOSUM;s = 0.2,l = 0.014"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	1954	32861	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-EA_LASSOSUM_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-EA_PT_UKB_20211120	Cystatin C	Quantitative	"PT;P <= 2e-06"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	6	32861	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-EA_PT_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-EA_PLINK_UKB_20211120	Cystatin C	Quantitative	"PLINK;P <= 2e-06"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	7	32861	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-EA_PLINK_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-EA_DBSLMM_UKB_20211120	Cystatin C	Quantitative	"DBSLMM;default"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	6375	32861	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-EA_DBSLMM_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-EA_PRSCS_UKB_20211120	Cystatin C	Quantitative	"PRSCS;auto"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	16685	32861	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-EA_PRSCS_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-IV-2GC_LASSOSUM_MGI_20211120	Cystatin C	Quantitative	"LASSOSUM;s = 0.9,l = 0.0089"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	62133	33152	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-IV-2GC_LASSOSUM_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-IV-2GC_PT_MGI_20211120	Cystatin C	Quantitative	"PT;P <= 0.00025"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	203	33152	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-IV-2GC_PT_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-IV-2GC_PLINK_MGI_20211120	Cystatin C	Quantitative	"PLINK;P <= 0.00025"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	204	33152	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-IV-2GC_PLINK_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-IV-2GC_DBSLMM_MGI_20211120	Cystatin C	Quantitative	"DBSLMM;default"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	695827	33152	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-IV-2GC_DBSLMM_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-IV-2GC_PRSCS_MGI_20211120	Cystatin C	Quantitative	"PRSCS;auto"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	933013	33152	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-IV-2GC_PRSCS_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-IV-2GC_LASSOSUM_UKB_20211120	Cystatin C	Quantitative	"LASSOSUM;s = 0.9,l = 0.014"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	62626	33152	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-IV-2GC_LASSOSUM_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-IV-2GC_PT_UKB_20211120	Cystatin C	Quantitative	"PT;P <= 5e-46"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	2	33152	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-IV-2GC_PT_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-IV-2GC_PLINK_UKB_20211120	Cystatin C	Quantitative	"PLINK;P <= 5e-46"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	2	33152	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-IV-2GC_PLINK_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-IV-2GC_DBSLMM_UKB_20211120	Cystatin C	Quantitative	"DBSLMM;default"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	594334	33152	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-IV-2GC_DBSLMM_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_CysC_eGFRcys-overall-IV-2GC_PRSCS_UKB_20211120	Cystatin C	Quantitative	"PRSCS;auto"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	933341	33152	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_CysC_eGFRcys-overall-IV-2GC_PRSCS_UKB_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_4079-irnt_LASSOSUM_MGI_20211120	DBP	Quantitative	"LASSOSUM;s = 0.9,l = 0.0021"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	755822	340162	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_4079-irnt_LASSOSUM_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_4079-irnt_PT_MGI_20211120	DBP	Quantitative	"PT;P <= 0.01"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	24016	340162	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_4079-irnt_PT_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_4079-irnt_PLINK_MGI_20211120	DBP	Quantitative	"PLINK;P <= 4e-04"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	40911	340162	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_4079-irnt_PLINK_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_4079-irnt_DBSLMM_MGI_20211120	DBP	Quantitative	"DBSLMM;default"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	7477069	340162	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_4079-irnt_DBSLMM_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_4079-irnt_PRSCS_MGI_20211120	DBP	Quantitative	"PRSCS;auto"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	1113831	340162	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_4079-irnt_PRSCS_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_4079-raw_LASSOSUM_MGI_20211120	DBP	Quantitative	"LASSOSUM;s = 0.9,l = 0.0026"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	749859	340162	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_4079-raw_LASSOSUM_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_4079-raw_PT_MGI_20211120	DBP	Quantitative	"PT;P <= 0.005"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	15687	340162	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_4079-raw_PT_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_4079-raw_PLINK_MGI_20211120	DBP	Quantitative	"PLINK;P <= 4e-04"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	24976	340162	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_4079-raw_PLINK_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_4079-raw_DBSLMM_MGI_20211120	DBP	Quantitative	"DBSLMM;default"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	7259551	340162	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_4079-raw_DBSLMM_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_4079-raw_PRSCS_MGI_20211120	DBP	Quantitative	"PRSCS;auto"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	1113831	340162	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_4079-raw_PRSCS_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_94-irnt_LASSOSUM_MGI_20211120	DBP	Quantitative	"LASSOSUM;s = 0.9,l = 0.007"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	353663	31281	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_94-irnt_LASSOSUM_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_94-irnt_PT_MGI_20211120	DBP	Quantitative	"PT;P <= 0.01"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	13289	31281	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_94-irnt_PT_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_94-irnt_PLINK_MGI_20211120	DBP	Quantitative	"PLINK;P <= 0.032"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	27506	31281	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_94-irnt_PLINK_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_94-irnt_DBSLMM_MGI_20211120	DBP	Quantitative	"DBSLMM;default"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	7218263	31281	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_94-irnt_DBSLMM_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_94-irnt_PRSCS_MGI_20211120	DBP	Quantitative	"PRSCS;auto"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	1113774	31281	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_94-irnt_PRSCS_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_94-raw_LASSOSUM_MGI_20211120	DBP	Quantitative	"LASSOSUM;s = 0.9,l = 0.007"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	353446	31281	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_94-raw_LASSOSUM_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_94-raw_PT_MGI_20211120	DBP	Quantitative	"PT;P <= 0.0079"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	10968	31281	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_94-raw_PT_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_94-raw_PLINK_MGI_20211120	DBP	Quantitative	"PLINK;P <= 0.032"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	22461	31281	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_94-raw_PLINK_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_94-raw_DBSLMM_MGI_20211120	DBP	Quantitative	"DBSLMM;default"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	6683891	31281	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_94-raw_DBSLMM_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_DBP_94-raw_PRSCS_MGI_20211120	DBP	Quantitative	"PRSCS;auto"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	1113774	31281	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_DBP_94-raw_PRSCS_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_Drinking_20117-2_LASSOSUM_MGI_20211120	Drinker	Binary	"LASSOSUM;s = 0.9,l = 0.001"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	396976	360726	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_Drinking_20117-2_LASSOSUM_MGI_20211120&type=weight		ExPRSweb	hg19
ExPRSweb_Drinking_20117-2_PT_MGI_20211120	Drinker	Binary	"PT;P <= 0.0063"	EUR=100		10.1016/j.ajhg.2022.09.001	Ying M	Am J Hum Genet	23.09.22	10123	360726	https://exprsweb.sph.umich.edu:8443/exprs/downloadFile?filename=ExPRSweb_Drinking_20117-2_PT_MGI_20211120&type=weight		ExPRSweb	hg19
